Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%,Dataset_Type
P17_93,2015,Q1,Odisha,Puri,Malaria Control,Kerala Health Department,227321,20030,141,1193,182,50,63,Health_Program
P17_94,2014,Q1,Odisha,Bhubaneswar,Malaria Control,Assam NRHM,128804,5244,107,4981,610,152,95,Health_Program
P17_95,2014,Q3,Punjab,Amritsar,Malaria Control,Punjab Health Mission,327003,38933,239,2136,77,14,70,Health_Program
P17_96,2014,Q4,Kerala,Thrissur,Child Immunization,State Health Society Rajasthan,210028,29688,87,859,483,19,88,Health_Program
P17_97,2016,Q2,Assam,Guwahati,Child Immunization,CARE India,313907,14353,33,2637,151,143,82,Health_Program
P17_98,2014,Q1,Odisha,Bhubaneswar,Malaria Control,NHM Odisha,54240,19738,47,1918,335,145,87,Health_Program
P17_99,2015,Q4,Odisha,Bhubaneswar,Nutrition Program,UNICEF India,62341,47074,28,616,606,149,92,Health_Program
P17_100,2016,Q2,Odisha,Bhubaneswar,Malaria Control,State Health Society Rajasthan,291462,48799,146,4489,707,84,93,Health_Program
P17_101,2014,Q4,Assam,Guwahati,TB Control,UNICEF India,125189,22623,162,1250,598,16,74,Health_Program
P17_102,2014,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,75472,28663,109,891,218,161,88,Health_Program
P17_103,2016,Q1,Odisha,Puri,Malaria Control,UNICEF India,115816,25341,136,1917,609,198,78,Health_Program
P17_104,2016,Q1,Assam,Silchar,Malaria Control,NHM Odisha,322257,16525,102,1710,50,3,86,Health_Program
P17_105,2014,Q1,Kerala,Kozhikode,Nutrition Program,NHM Odisha,265237,36926,57,3576,302,28,73,Health_Program
P17_106,2016,Q2,Rajasthan,Jaipur,Maternal Health,NHM Odisha,296016,30594,207,286,748,50,74,Health_Program
P17_107,2016,Q2,Kerala,Kochi,Maternal Health,Assam NRHM,372442,15870,190,2777,528,167,89,Health_Program
P17_108,2015,Q2,Assam,Dibrugarh,Nutrition Program,CARE India,348207,47055,50,1231,604,38,66,Health_Program
P17_109,2016,Q1,Kerala,Kochi,Maternal Health,UNICEF India,203799,49189,24,4358,610,155,68,Health_Program
P17_110,2016,Q4,Kerala,Kozhikode,Child Immunization,UNICEF India,343696,6255,197,1963,63,19,88,Health_Program
P17_111,2015,Q2,Punjab,Ludhiana,TB Control,Punjab Health Mission,219541,5579,213,694,50,142,74,Health_Program
P17_112,2014,Q3,Assam,Dibrugarh,Child Immunization,Assam NRHM,382460,30923,129,3708,749,33,64,Health_Program
P17_113,2016,Q2,Assam,Dibrugarh,Child Immunization,CARE India,178111,45337,209,2911,171,160,67,Health_Program
P17_114,2014,Q2,Kerala,Kozhikode,TB Control,State Health Society Rajasthan,290116,31607,120,4887,274,80,86,Health_Program
P17_115,2016,Q4,Rajasthan,Jodhpur,Nutrition Program,State Health Society Rajasthan,324181,13674,51,3416,100,67,84,Health_Program
P17_116,2014,Q2,Rajasthan,Jaipur,Nutrition Program,Punjab Health Mission,345470,42710,158,1491,556,159,75,Health_Program
P17_117,2016,Q4,Kerala,Kochi,Nutrition Program,UNICEF India,320019,49875,154,3200,671,40,60,Health_Program
P17_118,2016,Q4,Punjab,Patiala,Malaria Control,NHM Odisha,196029,9408,79,350,612,168,70,Health_Program
P17_119,2014,Q2,Punjab,Patiala,TB Control,Kerala Health Department,184540,18844,137,1299,373,96,96,Health_Program
P17_120,2016,Q2,Assam,Guwahati,Malaria Control,NHM Odisha,207565,40357,239,914,418,18,90,Health_Program
P17_121,2015,Q1,Assam,Dibrugarh,Child Immunization,Assam NRHM,116206,12080,158,2075,133,164,79,Health_Program
P17_122,2016,Q1,Rajasthan,Udaipur,Maternal Health,Assam NRHM,125060,17505,95,1205,632,122,76,Health_Program
P17_123,2015,Q2,Punjab,Ludhiana,TB Control,CARE India,373009,40011,230,2525,52,19,93,Health_Program
P17_124,2015,Q2,Assam,Guwahati,Maternal Health,Punjab Health Mission,238305,48493,147,2119,341,180,62,Health_Program
P17_125,2016,Q3,Punjab,Patiala,Malaria Control,Kerala Health Department,41798,16688,107,3062,227,176,77,Health_Program
P17_126,2014,Q2,Rajasthan,Jodhpur,Maternal Health,NHM Odisha,284990,14066,122,4019,522,151,85,Health_Program
P17_127,2016,Q2,Punjab,Ludhiana,Child Immunization,Kerala Health Department,260464,32300,134,1650,607,164,81,Health_Program
P17_128,2015,Q3,Punjab,Patiala,TB Control,UNICEF India,179473,25522,39,2514,631,0,91,Health_Program
P17_129,2014,Q2,Rajasthan,Jaipur,TB Control,UNICEF India,225383,25311,107,3607,632,155,69,Health_Program
P17_130,2015,Q2,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,120422,38026,49,2595,655,66,66,Health_Program
P17_131,2016,Q3,Punjab,Ludhiana,Maternal Health,CARE India,264571,21515,220,4508,744,91,64,Health_Program
P17_132,2016,Q3,Punjab,Amritsar,Maternal Health,UNICEF India,201231,38412,223,3958,508,101,63,Health_Program
P17_133,2016,Q2,Kerala,Kochi,Malaria Control,CARE India,277381,24065,247,2958,417,21,89,Health_Program
P17_134,2016,Q1,Odisha,Bhubaneswar,Nutrition Program,Kerala Health Department,328657,27119,249,3826,691,76,78,Health_Program
P17_135,2016,Q1,Assam,Dibrugarh,Nutrition Program,UNICEF India,186696,31982,191,1859,604,37,75,Health_Program
P17_136,2014,Q2,Punjab,Amritsar,Child Immunization,Punjab Health Mission,356286,32236,171,4583,613,98,65,Health_Program
P17_137,2014,Q4,Assam,Guwahati,Maternal Health,Kerala Health Department,267181,5021,245,418,687,187,60,Health_Program
P17_138,2015,Q4,Kerala,Kochi,Nutrition Program,State Health Society Rajasthan,171484,7117,213,4888,286,4,89,Health_Program
P17_139,2014,Q2,Kerala,Kozhikode,TB Control,Punjab Health Mission,346379,23652,138,919,421,57,86,Health_Program
P17_140,2016,Q3,Punjab,Amritsar,Malaria Control,Kerala Health Department,158192,27138,217,2896,618,158,79,Health_Program
P17_141,2015,Q1,Odisha,Puri,Nutrition Program,UNICEF India,81001,49409,185,1177,86,134,74,Health_Program
P17_142,2014,Q1,Odisha,Cuttack,Maternal Health,Punjab Health Mission,339952,35594,158,3610,790,97,70,Health_Program
P17_143,2014,Q3,Odisha,Bhubaneswar,Child Immunization,NHM Odisha,229666,10998,52,2445,59,29,95,Health_Program
P17_144,2014,Q4,Rajasthan,Jaipur,Maternal Health,Punjab Health Mission,116125,14587,171,1241,206,20,82,Health_Program
P17_145,2014,Q1,Rajasthan,Jaipur,Child Immunization,Punjab Health Mission,244425,8592,120,999,647,69,77,Health_Program
P17_146,2016,Q2,Assam,Guwahati,Nutrition Program,Assam NRHM,351651,11260,35,3393,360,179,65,Health_Program
P17_147,2016,Q1,Punjab,Patiala,TB Control,UNICEF India,55057,7761,77,2919,460,86,63,Health_Program
P17_148,2016,Q3,Assam,Dibrugarh,Malaria Control,Punjab Health Mission,320182,45175,250,3225,734,107,65,Health_Program
P17_149,2016,Q2,Assam,Dibrugarh,Child Immunization,NHM Odisha,153932,20854,122,1799,546,131,93,Health_Program
P17_150,2016,Q1,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,230354,8815,107,860,120,167,69,Health_Program
P17_151,2015,Q1,Kerala,Kozhikode,TB Control,Assam NRHM,319552,9137,54,2853,349,90,92,Health_Program
P17_152,2015,Q4,Odisha,Bhubaneswar,Child Immunization,Kerala Health Department,323876,43914,161,331,347,141,89,Health_Program
P17_153,2015,Q1,Kerala,Thrissur,Nutrition Program,NHM Odisha,161086,8399,187,581,198,86,70,Health_Program
P17_154,2015,Q4,Assam,Guwahati,Nutrition Program,UNICEF India,367149,16095,248,3797,799,158,71,Health_Program
P17_155,2014,Q4,Kerala,Thrissur,Child Immunization,NHM Odisha,251079,30970,217,1218,686,62,78,Health_Program
P17_156,2016,Q3,Odisha,Bhubaneswar,TB Control,NHM Odisha,170630,9121,114,3723,408,80,94,Health_Program
P17_157,2015,Q4,Odisha,Cuttack,Malaria Control,NHM Odisha,79694,28629,122,4536,214,124,88,Health_Program
P17_158,2015,Q1,Punjab,Patiala,TB Control,Punjab Health Mission,320104,21076,162,3463,476,86,76,Health_Program
P17_159,2016,Q2,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,132638,19480,151,964,489,12,73,Health_Program
P17_160,2015,Q3,Kerala,Kochi,Maternal Health,UNICEF India,153164,6695,61,643,692,132,71,Health_Program
P17_161,2015,Q2,Assam,Dibrugarh,Malaria Control,Assam NRHM,322354,31990,228,4555,495,33,77,Health_Program
P17_162,2014,Q3,Punjab,Amritsar,Child Immunization,Punjab Health Mission,350412,11002,245,1816,635,51,63,Health_Program
P17_163,2015,Q1,Odisha,Puri,Nutrition Program,NHM Odisha,397286,42897,108,3769,232,157,84,Health_Program
P17_164,2016,Q3,Odisha,Puri,Nutrition Program,CARE India,247218,29230,99,1516,249,191,85,Health_Program
P17_165,2016,Q3,Rajasthan,Jodhpur,Nutrition Program,CARE India,165410,12607,215,638,449,112,63,Health_Program
P17_166,2015,Q2,Assam,Silchar,Maternal Health,CARE India,260517,22878,216,1037,662,159,61,Health_Program
P17_167,2016,Q1,Assam,Guwahati,Child Immunization,Assam NRHM,334787,27448,220,960,751,18,66,Health_Program
P17_168,2016,Q1,Rajasthan,Udaipur,Child Immunization,State Health Society Rajasthan,231681,44929,208,2864,505,190,74,Health_Program
P17_169,2016,Q4,Rajasthan,Jodhpur,Malaria Control,UNICEF India,135313,45837,164,297,371,153,70,Health_Program
P17_170,2014,Q3,Odisha,Puri,Malaria Control,CARE India,51480,29064,103,4014,224,126,91,Health_Program
P17_171,2016,Q4,Assam,Dibrugarh,Malaria Control,Kerala Health Department,185257,40541,157,1894,485,15,69,Health_Program
P17_172,2014,Q3,Rajasthan,Jodhpur,Maternal Health,Kerala Health Department,358376,39423,249,2986,783,147,78,Health_Program
P17_173,2014,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,228439,21035,79,2571,233,191,78,Health_Program
P17_174,2014,Q1,Rajasthan,Jaipur,TB Control,UNICEF India,86526,45171,242,4298,378,71,74,Health_Program
P17_175,2016,Q3,Rajasthan,Udaipur,Malaria Control,UNICEF India,119327,13907,228,1488,782,185,97,Health_Program
P17_176,2014,Q2,Rajasthan,Jaipur,TB Control,Kerala Health Department,240026,35577,192,113,458,182,93,Health_Program
P17_177,2014,Q1,Kerala,Thrissur,Malaria Control,Punjab Health Mission,130910,43400,20,4673,255,129,92,Health_Program
P17_178,2015,Q1,Odisha,Bhubaneswar,Child Immunization,UNICEF India,191014,15910,234,305,286,2,95,Health_Program
P17_179,2015,Q3,Punjab,Patiala,Maternal Health,Assam NRHM,115601,38750,235,2217,691,116,75,Health_Program
P18_0,2020,Q1,Assam,Guwahati,TB Control,NHM Odisha,275928,23836,39,4562,170,195,82,Health_Program
P18_1,2020,Q2,Rajasthan,Jodhpur,Malaria Control,Kerala Health Department,342723,16182,213,1168,734,186,60,Health_Program
P18_2,2023,Q3,Punjab,Amritsar,Malaria Control,Assam NRHM,327560,34963,54,3286,124,22,67,Health_Program
P18_3,2024,Q3,Assam,Dibrugarh,Maternal Health,State Health Society Rajasthan,145626,28899,171,4897,640,10,93,Health_Program
P18_4,2023,Q2,Punjab,Patiala,TB Control,Assam NRHM,343717,36200,101,727,204,160,71,Health_Program
P18_5,2020,Q4,Odisha,Bhubaneswar,Child Immunization,CARE India,357579,39988,170,3801,501,171,75,Health_Program
P18_6,2020,Q3,Kerala,Thrissur,Maternal Health,Assam NRHM,97510,21707,235,1627,213,32,93,Health_Program
P18_7,2024,Q2,Assam,Dibrugarh,Maternal Health,Assam NRHM,72221,7242,226,1637,794,86,71,Health_Program
P18_8,2024,Q3,Punjab,Ludhiana,Maternal Health,Kerala Health Department,114482,8126,153,2438,279,165,82,Health_Program
P18_9,2022,Q4,Assam,Silchar,Maternal Health,State Health Society Rajasthan,58073,8705,211,113,517,82,76,Health_Program
P18_10,2022,Q2,Kerala,Kochi,Maternal Health,CARE India,397962,29432,26,844,156,194,63,Health_Program
P18_11,2024,Q2,Assam,Dibrugarh,Child Immunization,Punjab Health Mission,255093,20211,141,1231,645,77,98,Health_Program
P18_12,2021,Q1,Punjab,Patiala,TB Control,UNICEF India,379599,49105,164,3972,497,45,79,Health_Program
P18_13,2024,Q4,Odisha,Puri,Malaria Control,Assam NRHM,150425,8166,233,2232,121,71,78,Health_Program
P18_14,2023,Q4,Kerala,Kochi,Child Immunization,Punjab Health Mission,146753,22493,118,2389,518,53,67,Health_Program
P18_15,2024,Q4,Kerala,Kochi,Maternal Health,NHM Odisha,135589,46029,195,1324,206,155,89,Health_Program
P18_16,2024,Q1,Rajasthan,Jodhpur,Maternal Health,UNICEF India,390273,39987,107,992,473,87,66,Health_Program
P18_17,2020,Q4,Rajasthan,Jodhpur,Malaria Control,State Health Society Rajasthan,242376,44132,132,4268,250,60,94,Health_Program
P18_18,2020,Q1,Odisha,Puri,Maternal Health,State Health Society Rajasthan,65952,45527,144,505,518,198,94,Health_Program
P18_19,2021,Q4,Kerala,Kozhikode,Maternal Health,Assam NRHM,49487,30355,74,1557,476,153,83,Health_Program
P18_20,2024,Q4,Punjab,Ludhiana,Malaria Control,State Health Society Rajasthan,76222,36183,127,2136,694,198,67,Health_Program
P18_21,2021,Q1,Odisha,Puri,Malaria Control,Assam NRHM,166920,12081,61,4795,544,173,68,Health_Program
P18_22,2020,Q3,Punjab,Amritsar,TB Control,Kerala Health Department,45515,43718,46,3512,140,85,78,Health_Program
P18_23,2021,Q4,Rajasthan,Udaipur,Malaria Control,CARE India,371293,21468,244,1942,563,194,76,Health_Program
P18_24,2023,Q2,Odisha,Cuttack,Child Immunization,State Health Society Rajasthan,229121,46877,85,828,785,91,60,Health_Program
P18_25,2020,Q2,Assam,Guwahati,Child Immunization,CARE India,142716,21853,115,1739,522,74,76,Health_Program
P18_26,2020,Q4,Rajasthan,Jodhpur,Maternal Health,CARE India,136163,9997,115,4976,349,88,96,Health_Program
P18_27,2023,Q3,Assam,Guwahati,Malaria Control,State Health Society Rajasthan,397788,9969,223,131,151,36,80,Health_Program
P18_28,2021,Q2,Kerala,Kochi,Nutrition Program,NHM Odisha,345540,47291,30,2700,478,95,82,Health_Program
P18_29,2021,Q4,Kerala,Kochi,TB Control,NHM Odisha,188049,10795,132,3531,69,56,94,Health_Program
P18_30,2020,Q4,Punjab,Amritsar,Nutrition Program,UNICEF India,207260,34189,248,3319,151,180,78,Health_Program
P18_31,2024,Q1,Rajasthan,Udaipur,Maternal Health,Kerala Health Department,353342,32319,38,1670,216,78,90,Health_Program
P18_32,2023,Q3,Rajasthan,Jodhpur,TB Control,UNICEF India,60542,13443,210,1896,555,49,93,Health_Program
P18_33,2023,Q1,Odisha,Cuttack,Malaria Control,Kerala Health Department,354007,27769,127,4369,192,155,86,Health_Program
P18_34,2021,Q2,Assam,Dibrugarh,Nutrition Program,State Health Society Rajasthan,264093,49260,235,4445,738,46,97,Health_Program
P18_35,2024,Q2,Assam,Dibrugarh,Maternal Health,State Health Society Rajasthan,67080,41821,170,2929,75,90,80,Health_Program
P18_36,2024,Q3,Assam,Dibrugarh,TB Control,Punjab Health Mission,383596,32809,131,3120,369,77,86,Health_Program
P18_37,2022,Q3,Punjab,Amritsar,TB Control,CARE India,262962,46899,221,2486,377,100,76,Health_Program
P18_38,2022,Q1,Punjab,Amritsar,Child Immunization,CARE India,211764,45632,101,4107,157,109,79,Health_Program
P18_39,2022,Q2,Assam,Dibrugarh,Malaria Control,Assam NRHM,85254,26993,62,3301,767,28,87,Health_Program
P18_40,2024,Q2,Kerala,Thrissur,TB Control,UNICEF India,190108,38771,40,3517,396,190,98,Health_Program
P18_41,2021,Q3,Assam,Guwahati,TB Control,NHM Odisha,159767,45048,185,1567,394,153,91,Health_Program
P18_42,2020,Q1,Punjab,Amritsar,Maternal Health,Assam NRHM,319379,25104,63,3577,60,90,79,Health_Program
P18_43,2021,Q4,Rajasthan,Jodhpur,Malaria Control,State Health Society Rajasthan,332313,14798,151,1852,769,25,97,Health_Program
P18_44,2023,Q1,Assam,Guwahati,Nutrition Program,Assam NRHM,40551,12916,226,3852,148,103,71,Health_Program
P18_45,2022,Q2,Rajasthan,Jaipur,Child Immunization,Assam NRHM,276220,36160,113,1286,243,14,88,Health_Program
P18_46,2022,Q1,Rajasthan,Jaipur,Maternal Health,CARE India,65641,28600,216,4577,471,84,98,Health_Program
P18_47,2020,Q3,Odisha,Cuttack,Malaria Control,NHM Odisha,135345,20427,54,2590,681,89,77,Health_Program
P18_48,2023,Q1,Punjab,Amritsar,Child Immunization,State Health Society Rajasthan,339407,11702,46,1425,265,147,72,Health_Program
P18_49,2024,Q2,Rajasthan,Jaipur,Nutrition Program,Assam NRHM,59662,6191,171,4640,191,82,90,Health_Program
P18_50,2024,Q2,Rajasthan,Jaipur,TB Control,CARE India,181170,6751,216,4600,558,140,94,Health_Program
P18_51,2021,Q1,Punjab,Ludhiana,Child Immunization,Assam NRHM,191642,12356,179,3465,101,85,95,Health_Program
P18_52,2024,Q1,Rajasthan,Jodhpur,TB Control,State Health Society Rajasthan,325332,40845,101,3887,688,129,75,Health_Program
P18_53,2023,Q3,Kerala,Thrissur,Nutrition Program,UNICEF India,323172,24534,245,4584,658,57,94,Health_Program
P18_54,2020,Q4,Rajasthan,Udaipur,Maternal Health,UNICEF India,92939,18880,207,3612,759,165,96,Health_Program
P18_55,2024,Q2,Rajasthan,Jaipur,Nutrition Program,NHM Odisha,80796,26871,218,3942,627,23,72,Health_Program
P18_56,2024,Q3,Odisha,Cuttack,Malaria Control,UNICEF India,334006,26785,223,212,309,36,96,Health_Program
P18_57,2023,Q1,Assam,Silchar,TB Control,Kerala Health Department,248610,34153,24,3281,197,89,64,Health_Program
P18_58,2022,Q3,Rajasthan,Jaipur,Child Immunization,NHM Odisha,387338,15192,244,3919,302,75,86,Health_Program
P18_59,2022,Q1,Odisha,Puri,TB Control,Kerala Health Department,351789,40728,37,4537,396,41,73,Health_Program
P18_60,2021,Q3,Odisha,Cuttack,Malaria Control,Punjab Health Mission,179443,20366,180,3408,187,28,73,Health_Program
P18_61,2023,Q1,Kerala,Thrissur,Malaria Control,Assam NRHM,250563,15397,92,3116,400,186,88,Health_Program
P18_62,2024,Q2,Punjab,Ludhiana,Nutrition Program,State Health Society Rajasthan,385821,14854,70,3695,68,0,74,Health_Program
P18_63,2020,Q2,Odisha,Puri,Maternal Health,State Health Society Rajasthan,359580,7474,165,1322,525,6,74,Health_Program
P18_64,2024,Q2,Odisha,Bhubaneswar,TB Control,Punjab Health Mission,338036,27758,80,2838,470,24,89,Health_Program
P18_65,2023,Q3,Assam,Guwahati,Maternal Health,Assam NRHM,238581,26195,222,1655,302,182,64,Health_Program
P18_66,2020,Q3,Punjab,Ludhiana,Maternal Health,State Health Society Rajasthan,115726,30252,113,4552,340,173,63,Health_Program
P18_67,2020,Q1,Odisha,Puri,Child Immunization,Punjab Health Mission,307723,29442,34,1964,340,164,88,Health_Program
P18_68,2024,Q2,Kerala,Kochi,Malaria Control,Assam NRHM,68278,22162,228,4323,194,200,83,Health_Program
P18_69,2020,Q1,Punjab,Ludhiana,Nutrition Program,NHM Odisha,209492,42254,214,4721,655,2,92,Health_Program
P18_70,2024,Q4,Odisha,Cuttack,Malaria Control,NHM Odisha,59940,42981,150,1724,206,60,88,Health_Program
P18_71,2023,Q2,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,328429,49950,223,944,103,28,66,Health_Program
P18_72,2020,Q2,Rajasthan,Jodhpur,Malaria Control,Punjab Health Mission,158475,9907,247,1022,339,6,79,Health_Program
P18_73,2021,Q1,Rajasthan,Udaipur,Child Immunization,State Health Society Rajasthan,55948,42771,196,2206,712,15,97,Health_Program
P18_74,2024,Q3,Kerala,Kochi,Child Immunization,Punjab Health Mission,323763,46971,53,104,537,157,72,Health_Program
P18_75,2023,Q2,Assam,Dibrugarh,Maternal Health,UNICEF India,329267,12005,221,2736,124,174,75,Health_Program
P18_76,2021,Q1,Assam,Silchar,Child Immunization,Kerala Health Department,358718,13111,148,4589,527,172,70,Health_Program
P18_77,2023,Q1,Assam,Guwahati,Nutrition Program,Assam NRHM,383453,29989,50,2235,642,174,67,Health_Program
P18_78,2023,Q3,Assam,Dibrugarh,Malaria Control,Punjab Health Mission,79381,20911,236,4216,512,186,73,Health_Program
P18_79,2024,Q3,Assam,Dibrugarh,Nutrition Program,UNICEF India,187710,41123,229,2192,714,97,77,Health_Program
P18_80,2022,Q4,Punjab,Patiala,Nutrition Program,Kerala Health Department,352115,30060,82,3711,185,89,79,Health_Program
P18_81,2021,Q4,Punjab,Amritsar,Nutrition Program,State Health Society Rajasthan,260390,47782,45,2816,702,185,77,Health_Program
P18_82,2024,Q1,Assam,Silchar,Nutrition Program,NHM Odisha,88053,25902,41,1100,351,128,65,Health_Program
P18_83,2022,Q3,Assam,Guwahati,Maternal Health,State Health Society Rajasthan,366729,33091,22,3555,60,131,80,Health_Program
P18_84,2023,Q1,Odisha,Cuttack,Malaria Control,NHM Odisha,159640,23684,71,3214,443,162,72,Health_Program
P18_85,2024,Q2,Assam,Silchar,Maternal Health,NHM Odisha,351205,26672,231,2879,599,149,84,Health_Program
P18_86,2020,Q2,Odisha,Puri,Nutrition Program,State Health Society Rajasthan,298911,25757,204,4483,306,82,71,Health_Program
P18_87,2020,Q3,Rajasthan,Jodhpur,TB Control,Kerala Health Department,316629,28611,46,2866,391,43,74,Health_Program
P18_88,2022,Q2,Rajasthan,Jaipur,Malaria Control,Punjab Health Mission,163643,43218,176,4000,241,4,79,Health_Program
P18_89,2022,Q4,Assam,Silchar,Maternal Health,NHM Odisha,345856,10336,133,610,701,103,94,Health_Program
P18_90,2021,Q3,Kerala,Kozhikode,Malaria Control,NHM Odisha,363524,30456,66,4707,755,61,66,Health_Program
P18_91,2024,Q3,Rajasthan,Jaipur,TB Control,Punjab Health Mission,235049,32333,181,3315,464,79,95,Health_Program
P18_92,2021,Q3,Assam,Guwahati,Nutrition Program,CARE India,390295,19665,141,1965,793,155,62,Health_Program
