record_id,year,month,state,village_name,problem_type,cases,severity,population,affected_families,asha_workers,anc_registrations,immunization,institutional_deliveries,ngo_name,ngo_work
F52_REC00024,2015,Jan,Maharashtra,Nagpur,TB,13,High,296247,65832,60,557,1130,984,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00025,2015,Jun,Bihar,Gaya,Malaria,52,Medium,264427,58761,75,320,2854,1146,NFHS,National health survey & maternal/child health data collection
F52_REC00025,2015,Jun,Bihar,Gaya,Dengue,330,Medium,264427,58761,75,320,2854,1146,NFHS,National health survey & maternal/child health data collection
F52_REC00025,2015,Jun,Bihar,Gaya,TB,97,Medium,264427,58761,75,320,2854,1146,NFHS,National health survey & maternal/child health data collection
F52_REC00026,2015,Mar,Maharashtra,Pune,Malaria,140,High,71557,15901,251,661,687,1244,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00026,2015,Mar,Maharashtra,Pune,Dengue,166,High,71557,15901,251,661,687,1244,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00026,2015,Mar,Maharashtra,Pune,TB,148,High,71557,15901,251,661,687,1244,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00027,2017,Aug,West Bengal,Kolkata,Malaria,55,Medium,215885,47974,379,359,2441,151,Doctors For You,Emergency medical relief & rural health camps
F52_REC00027,2017,Aug,West Bengal,Kolkata,Dengue,394,Medium,215885,47974,379,359,2441,151,Doctors For You,Emergency medical relief & rural health camps
F52_REC00027,2017,Aug,West Bengal,Kolkata,TB,32,Medium,215885,47974,379,359,2441,151,Doctors For You,Emergency medical relief & rural health camps
F52_REC00028,2016,Feb,Maharashtra,Nagpur,Malaria,125,Medium,368421,81871,346,123,930,1200,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00028,2016,Feb,Maharashtra,Nagpur,Dengue,294,Medium,368421,81871,346,123,930,1200,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00028,2016,Feb,Maharashtra,Nagpur,TB,23,Medium,368421,81871,346,123,930,1200,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00029,2017,Sep,Gujarat,Vadodara,Malaria,243,Medium,125250,27833,91,436,635,276,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00029,2017,Sep,Gujarat,Vadodara,Dengue,74,Medium,125250,27833,91,436,635,276,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00029,2017,Sep,Gujarat,Vadodara,TB,102,Medium,125250,27833,91,436,635,276,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00030,2017,Jan,Tamil Nadu,Madurai,Malaria,55,Low,70959,15768,354,152,978,606,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00030,2017,Jan,Tamil Nadu,Madurai,Dengue,0,Low,70959,15768,354,152,978,606,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00030,2017,Jan,Tamil Nadu,Madurai,TB,126,Low,70959,15768,354,152,978,606,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00031,2015,Jan,Tamil Nadu,Coimbatore,Malaria,282,Low,216952,48211,294,1078,2450,917,NFHS,National health survey & maternal/child health data collection
F52_REC00031,2015,Jan,Tamil Nadu,Coimbatore,Dengue,40,Low,216952,48211,294,1078,2450,917,NFHS,National health survey & maternal/child health data collection
F52_REC00031,2015,Jan,Tamil Nadu,Coimbatore,TB,163,Low,216952,48211,294,1078,2450,917,NFHS,National health survey & maternal/child health data collection
F52_REC00032,2016,Feb,Gujarat,Surat,Malaria,235,Medium,303599,67466,118,839,2879,508,NFHS,National health survey & maternal/child health data collection
F52_REC00032,2016,Feb,Gujarat,Surat,Dengue,397,Medium,303599,67466,118,839,2879,508,NFHS,National health survey & maternal/child health data collection
F52_REC00032,2016,Feb,Gujarat,Surat,TB,292,Medium,303599,67466,118,839,2879,508,NFHS,National health survey & maternal/child health data collection
F52_REC00033,2016,Jun,Maharashtra,Pune,Malaria,434,Low,101419,22537,78,1848,2854,577,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00033,2016,Jun,Maharashtra,Pune,Dengue,57,Low,101419,22537,78,1848,2854,577,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00033,2016,Jun,Maharashtra,Pune,TB,292,Low,101419,22537,78,1848,2854,577,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00034,2016,Feb,Gujarat,Ahmedabad,Malaria,178,Low,101041,22453,173,228,1697,944,HMIS,Health management information systems & data monitoring
F52_REC00034,2016,Feb,Gujarat,Ahmedabad,Dengue,313,Low,101041,22453,173,228,1697,944,HMIS,Health management information systems & data monitoring
F52_REC00034,2016,Feb,Gujarat,Ahmedabad,TB,102,Low,101041,22453,173,228,1697,944,HMIS,Health management information systems & data monitoring
F52_REC00035,2016,Jun,Maharashtra,Pune,Malaria,284,Low,190454,42323,331,1051,1496,357,Doctors For You,Emergency medical relief & rural health camps
F52_REC00035,2016,Jun,Maharashtra,Pune,Dengue,359,Low,190454,42323,331,1051,1496,357,Doctors For You,Emergency medical relief & rural health camps
F52_REC00035,2016,Jun,Maharashtra,Pune,TB,154,Low,190454,42323,331,1051,1496,357,Doctors For You,Emergency medical relief & rural health camps
F52_REC00036,2016,May,Maharashtra,Pune,Malaria,488,High,255290,56731,364,1471,1490,1030,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00036,2016,May,Maharashtra,Pune,Dengue,285,High,255290,56731,364,1471,1490,1030,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00036,2016,May,Maharashtra,Pune,TB,140,High,255290,56731,364,1471,1490,1030,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00037,2017,Apr,Maharashtra,Pune,Malaria,481,Low,243062,54013,149,1451,730,1216,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00037,2017,Apr,Maharashtra,Pune,Dengue,188,Low,243062,54013,149,1451,730,1216,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00037,2017,Apr,Maharashtra,Pune,TB,202,Low,243062,54013,149,1451,730,1216,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00038,2017,Jan,Bihar,Gaya,Malaria,304,Low,259462,57658,183,1639,1233,916,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00038,2017,Jan,Bihar,Gaya,Dengue,339,Low,259462,57658,183,1639,1233,916,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00038,2017,Jan,Bihar,Gaya,TB,135,Low,259462,57658,183,1639,1233,916,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00039,2016,Sep,Gujarat,Surat,Malaria,337,Low,337866,75081,267,1839,1736,389,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00039,2016,Sep,Gujarat,Surat,Dengue,20,Low,337866,75081,267,1839,1736,389,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00039,2016,Sep,Gujarat,Surat,TB,286,Low,337866,75081,267,1839,1736,389,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00040,2017,Mar,Karnataka,Hubli,Malaria,441,Low,234460,52102,225,521,2292,187,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00040,2017,Mar,Karnataka,Hubli,Dengue,101,Low,234460,52102,225,521,2292,187,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00040,2017,Mar,Karnataka,Hubli,TB,236,Low,234460,52102,225,521,2292,187,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00041,2017,Feb,Uttar Pradesh,Lucknow,Malaria,45,Low,390713,86825,360,1418,1414,1423,Doctors For You,Emergency medical relief & rural health camps
F52_REC00041,2017,Feb,Uttar Pradesh,Lucknow,Dengue,2,Low,390713,86825,360,1418,1414,1423,Doctors For You,Emergency medical relief & rural health camps
F52_REC00041,2017,Feb,Uttar Pradesh,Lucknow,TB,148,Low,390713,86825,360,1418,1414,1423,Doctors For You,Emergency medical relief & rural health camps
F52_REC00042,2016,May,Bihar,Patna,Malaria,472,Low,100669,22370,97,1123,2151,870,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00042,2016,May,Bihar,Patna,Dengue,322,Low,100669,22370,97,1123,2151,870,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00042,2016,May,Bihar,Patna,TB,274,Low,100669,22370,97,1123,2151,870,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00043,2016,Jul,Maharashtra,Pune,Malaria,189,Low,105298,23399,277,1719,2393,1364,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00043,2016,Jul,Maharashtra,Pune,Dengue,201,Low,105298,23399,277,1719,2393,1364,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00043,2016,Jul,Maharashtra,Pune,TB,113,Low,105298,23399,277,1719,2393,1364,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00044,2016,Mar,Karnataka,Mysuru,Malaria,274,Low,265496,58999,53,1438,918,391,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00044,2016,Mar,Karnataka,Mysuru,Dengue,154,Low,265496,58999,53,1438,918,391,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00044,2016,Mar,Karnataka,Mysuru,TB,228,Low,265496,58999,53,1438,918,391,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00045,2017,Apr,Maharashtra,Pune,Malaria,339,High,258418,57426,384,257,2880,67,NFHS,National health survey & maternal/child health data collection
F52_REC00045,2017,Apr,Maharashtra,Pune,Dengue,286,High,258418,57426,384,257,2880,67,NFHS,National health survey & maternal/child health data collection
F52_REC00045,2017,Apr,Maharashtra,Pune,TB,136,High,258418,57426,384,257,2880,67,NFHS,National health survey & maternal/child health data collection
F52_REC00046,2015,Feb,West Bengal,Siliguri,Malaria,21,Medium,147335,32741,303,1338,2229,890,Doctors For You,Emergency medical relief & rural health camps
F52_REC00046,2015,Feb,West Bengal,Siliguri,Dengue,172,Medium,147335,32741,303,1338,2229,890,Doctors For You,Emergency medical relief & rural health camps
F52_REC00046,2015,Feb,West Bengal,Siliguri,TB,43,Medium,147335,32741,303,1338,2229,890,Doctors For You,Emergency medical relief & rural health camps
F52_REC00047,2016,Apr,Gujarat,Vadodara,Malaria,384,Medium,492770,109504,385,460,1094,165,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00047,2016,Apr,Gujarat,Vadodara,Dengue,296,Medium,492770,109504,385,460,1094,165,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00047,2016,Apr,Gujarat,Vadodara,TB,145,Medium,492770,109504,385,460,1094,165,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00048,2016,May,Karnataka,Hubli,Malaria,240,Medium,212302,47178,290,1749,1957,110,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00048,2016,May,Karnataka,Hubli,Dengue,210,Medium,212302,47178,290,1749,1957,110,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00048,2016,May,Karnataka,Hubli,TB,224,Medium,212302,47178,290,1749,1957,110,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00049,2017,Aug,West Bengal,Siliguri,Malaria,242,Medium,153293,34065,141,1011,2051,1115,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00049,2017,Aug,West Bengal,Siliguri,Dengue,19,Medium,153293,34065,141,1011,2051,1115,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00049,2017,Aug,West Bengal,Siliguri,TB,28,Medium,153293,34065,141,1011,2051,1115,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00050,2016,Feb,Uttar Pradesh,Lucknow,Malaria,45,Medium,105854,23523,277,1136,1245,258,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00050,2016,Feb,Uttar Pradesh,Lucknow,Dengue,162,Medium,105854,23523,277,1136,1245,258,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00050,2016,Feb,Uttar Pradesh,Lucknow,TB,123,Medium,105854,23523,277,1136,1245,258,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00051,2017,Feb,Gujarat,Surat,Malaria,401,High,255370,56748,326,1973,429,739,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00051,2017,Feb,Gujarat,Surat,Dengue,397,High,255370,56748,326,1973,429,739,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00051,2017,Feb,Gujarat,Surat,TB,250,High,255370,56748,326,1973,429,739,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00052,2017,Apr,Karnataka,Bengaluru,Malaria,227,Medium,78484,17440,278,407,937,770,NFHS,National health survey & maternal/child health data collection
F52_REC00052,2017,Apr,Karnataka,Bengaluru,Dengue,178,Medium,78484,17440,278,407,937,770,NFHS,National health survey & maternal/child health data collection
F52_REC00052,2017,Apr,Karnataka,Bengaluru,TB,279,Medium,78484,17440,278,407,937,770,NFHS,National health survey & maternal/child health data collection
F52_REC00053,2016,Sep,Bihar,Gaya,Malaria,460,Medium,477087,106019,278,1715,407,970,NFHS,National health survey & maternal/child health data collection
F52_REC00053,2016,Sep,Bihar,Gaya,Dengue,172,Medium,477087,106019,278,1715,407,970,NFHS,National health survey & maternal/child health data collection
F52_REC00053,2016,Sep,Bihar,Gaya,TB,215,Medium,477087,106019,278,1715,407,970,NFHS,National health survey & maternal/child health data collection
F52_REC00054,2015,Aug,Uttar Pradesh,Lucknow,Malaria,195,Medium,405430,90095,250,1528,251,530,NFHS,National health survey & maternal/child health data collection
F52_REC00054,2015,Aug,Uttar Pradesh,Lucknow,Dengue,239,Medium,405430,90095,250,1528,251,530,NFHS,National health survey & maternal/child health data collection
F52_REC00054,2015,Aug,Uttar Pradesh,Lucknow,TB,110,Medium,405430,90095,250,1528,251,530,NFHS,National health survey & maternal/child health data collection
F52_REC00055,2017,Feb,West Bengal,Siliguri,Malaria,163,Low,99669,22148,238,1302,1907,1361,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00055,2017,Feb,West Bengal,Siliguri,Dengue,116,Low,99669,22148,238,1302,1907,1361,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00055,2017,Feb,West Bengal,Siliguri,TB,0,Low,99669,22148,238,1302,1907,1361,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00056,2015,Apr,West Bengal,Siliguri,Malaria,440,Medium,434007,96446,336,1642,1901,1017,NFHS,National health survey & maternal/child health data collection
F52_REC00056,2015,Apr,West Bengal,Siliguri,Dengue,309,Medium,434007,96446,336,1642,1901,1017,NFHS,National health survey & maternal/child health data collection
F52_REC00056,2015,Apr,West Bengal,Siliguri,TB,244,Medium,434007,96446,336,1642,1901,1017,NFHS,National health survey & maternal/child health data collection
F52_REC00057,2015,Jan,Gujarat,Ahmedabad,Malaria,316,High,378608,84135,115,1721,2488,323,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00057,2015,Jan,Gujarat,Ahmedabad,Dengue,277,High,378608,84135,115,1721,2488,323,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00057,2015,Jan,Gujarat,Ahmedabad,TB,239,High,378608,84135,115,1721,2488,323,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00058,2015,Jun,Gujarat,Ahmedabad,Malaria,26,Medium,458918,101981,46,1139,374,1455,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00058,2015,Jun,Gujarat,Ahmedabad,Dengue,126,Medium,458918,101981,46,1139,374,1455,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00058,2015,Jun,Gujarat,Ahmedabad,TB,149,Medium,458918,101981,46,1139,374,1455,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00059,2017,Mar,Tamil Nadu,Madurai,Malaria,129,High,393666,87481,271,533,1168,820,Doctors For You,Emergency medical relief & rural health camps
F52_REC00059,2017,Mar,Tamil Nadu,Madurai,Dengue,272,High,393666,87481,271,533,1168,820,Doctors For You,Emergency medical relief & rural health camps
