Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Malaria_Cases,Dengue_Cases,TB_Cases,Source_File
F40_64,2023,Feb,Uttar Pradesh,Varanasi,WHO India,123236,166,391,1111,297,183,93,File_40
F40_65,2023,Mar,Maharashtra,Mumbai,CARE India,176664,61,840,214,96,55,22,File_40
F40_66,2024,Jan,Tamil Nadu,Chennai,NHM,128350,231,1139,370,53,104,3,File_40
F40_67,2023,Mar,Maharashtra,Pune,UNICEF India,241572,247,1447,1103,195,70,111,File_40
F40_68,2022,Apr,Karnataka,Mysuru,CARE India,179148,181,653,993,169,18,83,File_40
F40_69,2023,Apr,Karnataka,Hubli,CARE India,94192,219,211,1717,157,170,66,File_40
F40_70,2024,May,Uttar Pradesh,Lucknow,NFHS,229596,142,564,2399,272,56,68,File_40
F40_71,2023,May,West Bengal,Siliguri,Smile Foundation,240129,187,301,1048,80,192,82,File_40
F40_72,2022,May,Uttar Pradesh,Agra,NHM,278072,122,1145,1829,288,0,61,File_40
F40_73,2024,May,Maharashtra,Pune,UNICEF India,100245,242,367,2119,262,155,56,File_40
F40_74,2024,May,Karnataka,Hubli,NHM,177452,184,897,1273,102,129,61,File_40
F40_75,2022,Apr,West Bengal,Kolkata,NFHS,134025,257,1308,411,285,72,140,File_40
F40_76,2023,May,Uttar Pradesh,Lucknow,UNICEF India,112814,205,209,1629,165,94,32,File_40
F40_77,2022,Mar,Uttar Pradesh,Agra,NFHS,221358,92,249,765,153,130,50,File_40
F40_78,2023,Jan,West Bengal,Kolkata,NFHS,168642,62,536,1188,113,160,110,File_40
F40_79,2023,Feb,Gujarat,Vadodara,NFHS,62720,44,1471,2478,142,134,115,File_40
F40_80,2022,Feb,Bihar,Patna,HMIS,216103,233,276,1755,97,32,64,File_40
F40_81,2024,Jan,Gujarat,Vadodara,UNICEF India,141736,289,1462,1067,192,152,142,File_40
F40_82,2024,Feb,West Bengal,Siliguri,WHO India,270232,213,699,1355,246,165,101,File_40
F40_83,2022,Mar,Uttar Pradesh,Varanasi,NHM,233582,196,1020,1880,179,107,112,File_40
F40_84,2022,Mar,Maharashtra,Mumbai,NHM,144170,128,987,1681,152,143,32,File_40
F40_85,2022,Jan,Maharashtra,Mumbai,UNICEF India,142681,253,560,268,237,60,17,File_40
F40_86,2024,Jan,Tamil Nadu,Chennai,Smile Foundation,190728,216,594,1524,127,180,100,File_40
F40_87,2022,May,Uttar Pradesh,Agra,WHO India,241851,243,240,1035,153,9,125,File_40
F40_88,2023,Mar,Uttar Pradesh,Varanasi,NFHS,111795,40,961,297,231,33,141,File_40
F40_89,2024,Apr,Maharashtra,Pune,HMIS,81392,135,962,246,243,176,150,File_40
F40_90,2023,May,Uttar Pradesh,Agra,CARE India,128201,65,125,1905,244,87,25,File_40
F40_91,2023,Mar,Gujarat,Surat,UNICEF India,246937,275,383,2033,16,114,101,File_40
F40_92,2024,Mar,Gujarat,Ahmedabad,NHM,259163,36,250,536,4,101,95,File_40
F40_93,2022,Feb,Karnataka,Bengaluru,Smile Foundation,285149,289,320,1404,223,197,49,File_40
F40_94,2024,Jan,Maharashtra,Nagpur,UNICEF India,189238,204,1036,2338,56,120,69,File_40
F40_95,2024,Jan,Uttar Pradesh,Varanasi,NHM,276256,98,950,2220,210,18,15,File_40
F40_96,2022,Mar,Maharashtra,Nagpur,HMIS,58973,88,855,596,245,129,120,File_40
F40_97,2024,Mar,Karnataka,Hubli,NHM,281618,220,1485,348,292,168,42,File_40
F40_98,2024,Mar,Uttar Pradesh,Lucknow,NFHS,205583,267,328,2013,144,54,61,File_40
F40_99,2023,Feb,Karnataka,Hubli,HMIS,96397,161,190,1244,231,175,13,File_40
F40_100,2023,Feb,Uttar Pradesh,Varanasi,Smile Foundation,192338,282,243,2386,197,79,19,File_40
F40_101,2024,Feb,Bihar,Muzaffarpur,Smile Foundation,286965,73,383,1226,151,55,143,File_40
F40_102,2023,Mar,Gujarat,Vadodara,WHO India,148714,299,1398,1916,49,4,80,File_40
F40_103,2023,Mar,Maharashtra,Nagpur,WHO India,205522,139,161,1899,117,116,127,File_40
F40_104,2024,May,Gujarat,Vadodara,UNICEF India,221377,173,708,1582,171,96,113,File_40
F40_105,2023,May,Karnataka,Hubli,HMIS,191191,95,689,1462,244,198,86,File_40
F40_106,2022,Jan,Karnataka,Hubli,NHM,284987,222,408,1113,219,115,55,File_40
F40_107,2023,Apr,Bihar,Muzaffarpur,NHM,245060,235,516,654,165,46,80,File_40
F40_108,2023,Mar,Uttar Pradesh,Varanasi,NHM,189778,151,866,1970,253,184,49,File_40
F40_109,2022,Mar,Tamil Nadu,Chennai,CARE India,179569,182,1313,2396,181,149,46,File_40
F40_110,2023,Apr,Uttar Pradesh,Agra,Smile Foundation,228601,83,876,777,47,87,147,File_40
F40_111,2023,Mar,West Bengal,Siliguri,UNICEF India,160374,56,678,1825,265,75,135,File_40
F40_112,2024,Mar,Uttar Pradesh,Lucknow,HMIS,103599,276,533,1436,51,171,54,File_40
F40_113,2022,Mar,Bihar,Patna,NFHS,50827,226,1258,289,94,8,142,File_40
F40_114,2024,Mar,Gujarat,Ahmedabad,NHM,228082,59,834,1344,250,132,92,File_40
F40_115,2024,May,Uttar Pradesh,Varanasi,NFHS,238775,248,1177,1036,126,75,30,File_40
F40_116,2022,Apr,Gujarat,Surat,NHM,189964,142,1106,1263,159,140,47,File_40
F40_117,2022,May,Bihar,Patna,UNICEF India,221023,241,447,1596,212,70,78,File_40
F40_118,2022,Feb,West Bengal,Siliguri,WHO India,151950,110,1166,1683,47,198,62,File_40
F40_119,2024,Jan,Uttar Pradesh,Agra,HMIS,148900,126,837,635,14,165,71,File_40
F40_120,2023,Apr,Maharashtra,Pune,WHO India,264751,54,291,1077,20,169,123,File_40
F40_121,2022,May,Karnataka,Mysuru,UNICEF India,269994,66,1207,1207,161,167,98,File_40
F40_122,2023,Feb,Bihar,Patna,NFHS,195075,187,909,2154,284,24,103,File_40
F40_123,2023,Jan,West Bengal,Howrah,NHM,129448,41,1004,1982,35,17,36,File_40
F40_124,2024,Feb,Maharashtra,Pune,CARE India,65447,85,1382,1938,262,63,94,File_40
F40_125,2023,Jan,Maharashtra,Pune,CARE India,272027,104,1084,1819,9,52,24,File_40
F40_126,2023,May,Bihar,Gaya,NHM,96373,179,1406,1076,250,167,72,File_40
F40_127,2024,Mar,Tamil Nadu,Madurai,UNICEF India,256701,266,712,2247,126,30,71,File_40
F40_128,2023,May,West Bengal,Siliguri,NHM,188467,265,102,1887,276,11,60,File_40
F40_129,2024,May,Tamil Nadu,Madurai,HMIS,149524,194,243,996,227,152,3,File_40
F40_130,2024,Apr,Uttar Pradesh,Lucknow,NHM,270619,150,1367,1152,254,147,117,File_40
F40_131,2022,May,West Bengal,Kolkata,WHO India,240395,283,1490,402,290,130,126,File_40
F40_132,2022,May,Uttar Pradesh,Varanasi,NHM,160384,273,1354,758,251,44,108,File_40
F40_133,2022,Apr,West Bengal,Howrah,HMIS,221090,88,987,1407,286,90,39,File_40
F40_134,2023,Mar,Tamil Nadu,Coimbatore,Smile Foundation,78845,180,1407,2397,38,92,35,File_40
F40_135,2023,Mar,Bihar,Gaya,WHO India,296060,83,1448,743,63,38,108,File_40
F40_136,2022,May,Maharashtra,Pune,UNICEF India,161540,66,193,1381,30,15,40,File_40
F40_137,2022,Jan,Uttar Pradesh,Lucknow,CARE India,103046,297,449,1505,125,74,27,File_40
F40_138,2023,Feb,West Bengal,Howrah,CARE India,57575,291,1004,758,203,75,36,File_40
F40_139,2024,Apr,Maharashtra,Mumbai,WHO India,90935,186,446,2295,267,100,25,File_40
F40_140,2023,Apr,Uttar Pradesh,Lucknow,CARE India,113036,97,1396,1469,18,197,67,File_40
F40_141,2022,Feb,Bihar,Patna,HMIS,263113,30,1270,1859,196,111,145,File_40
F40_142,2023,Apr,Uttar Pradesh,Varanasi,CARE India,134303,145,957,1867,190,27,25,File_40
F40_143,2023,Feb,Bihar,Patna,NFHS,191129,139,355,2432,237,1,142,File_40
F40_144,2022,May,Karnataka,Hubli,Smile Foundation,143526,139,1337,2082,21,127,66,File_40
F40_145,2023,Feb,Bihar,Muzaffarpur,NFHS,129301,124,579,1707,100,135,32,File_40
F40_146,2024,Feb,Bihar,Gaya,HMIS,236935,257,568,2229,293,196,56,File_40
F40_147,2024,May,Karnataka,Hubli,UNICEF India,151914,90,216,2333,186,104,123,File_40
F40_148,2024,Apr,Bihar,Patna,Smile Foundation,286343,232,1077,421,105,59,0,File_40
F40_149,2024,Jan,Karnataka,Mysuru,UNICEF India,183435,31,1418,314,26,179,104,File_40
F41_0,2019,Apr,Gujarat,Surat,UNICEF India,230701,170,1248,2190,66,145,29,File_41
F41_1,2017,Mar,West Bengal,Kolkata,HMIS,55123,60,141,2070,178,39,108,File_41
F41_2,2019,May,West Bengal,Howrah,Smile Foundation,89788,287,893,2148,73,6,4,File_41
F41_3,2018,Jan,Tamil Nadu,Madurai,HMIS,130233,61,912,610,213,190,36,File_41
F41_4,2017,May,West Bengal,Howrah,UNICEF India,112468,263,668,2143,294,123,6,File_41
F41_5,2018,Mar,Gujarat,Ahmedabad,UNICEF India,261371,49,1346,1116,142,172,7,File_41
F41_6,2017,Jan,West Bengal,Siliguri,NFHS,50113,148,434,254,132,11,107,File_41
F41_7,2017,Mar,Tamil Nadu,Chennai,WHO India,146808,197,945,1078,160,169,50,File_41
F41_8,2017,May,Bihar,Muzaffarpur,HMIS,204508,138,1078,494,294,161,135,File_41
F41_9,2019,May,Tamil Nadu,Chennai,WHO India,132322,286,515,1349,276,52,59,File_41
F41_10,2019,May,Tamil Nadu,Chennai,WHO India,245405,285,241,1120,271,149,87,File_41
F41_11,2019,Jan,Maharashtra,Pune,NHM,67895,118,324,1950,145,151,0,File_41
F41_12,2019,May,Maharashtra,Mumbai,HMIS,213960,218,758,1135,67,9,84,File_41
F41_13,2018,Jan,Tamil Nadu,Coimbatore,CARE India,222776,63,1033,804,42,116,57,File_41
F41_14,2017,Mar,Uttar Pradesh,Agra,CARE India,52457,198,1383,1999,155,159,104,File_41
F41_15,2017,Feb,West Bengal,Howrah,NHM,201652,245,452,467,76,0,9,File_41
F41_16,2018,Feb,Karnataka,Bengaluru,NHM,96469,256,105,788,277,124,24,File_41
F41_17,2017,Apr,Uttar Pradesh,Lucknow,CARE India,126444,207,453,2460,40,167,61,File_41
F41_18,2017,May,West Bengal,Kolkata,WHO India,104140,241,1030,2004,151,170,92,File_41
F41_19,2019,Apr,Uttar Pradesh,Agra,NFHS,70538,176,607,365,177,32,91,File_41
F41_20,2017,Apr,Gujarat,Surat,WHO India,199325,264,1132,490,197,152,35,File_41
F41_21,2017,Jan,Maharashtra,Pune,CARE India,297478,127,917,607,114,135,28,File_41
F41_22,2019,Apr,Karnataka,Mysuru,NHM,102314,245,1458,2058,43,15,72,File_41
F41_23,2019,Apr,Gujarat,Ahmedabad,HMIS,138898,57,870,1822,188,85,120,File_41
F41_24,2019,Apr,Tamil Nadu,Coimbatore,WHO India,231562,35,100,1897,125,1,149,File_41
F41_25,2017,Apr,West Bengal,Kolkata,NFHS,163098,79,1341,2077,9,25,6,File_41
F41_26,2017,May,Tamil Nadu,Coimbatore,NHM,280883,72,769,2199,26,193,49,File_41
F41_27,2018,May,Karnataka,Mysuru,CARE India,158949,247,939,1328,138,144,44,File_41
F41_28,2018,Apr,Karnataka,Bengaluru,NHM,69249,257,1140,1737,235,73,123,File_41
F41_29,2018,May,Karnataka,Hubli,WHO India,193910,32,1412,858,52,176,5,File_41
F41_30,2017,May,Uttar Pradesh,Varanasi,HMIS,196983,42,880,1572,278,6,20,File_41
F41_31,2018,May,Tamil Nadu,Coimbatore,CARE India,59430,251,756,243,276,134,71,File_41
F41_32,2018,May,Uttar Pradesh,Lucknow,NHM,286793,269,621,740,263,86,126,File_41
F41_33,2019,Apr,Tamil Nadu,Coimbatore,Smile Foundation,221229,145,1174,900,82,124,80,File_41
F41_34,2017,Jan,Karnataka,Hubli,CARE India,192715,184,1170,1478,125,74,31,File_41
F41_35,2018,Feb,Bihar,Muzaffarpur,CARE India,125484,133,794,330,266,33,62,File_41
F41_36,2019,Jan,Karnataka,Hubli,UNICEF India,54512,64,870,1377,154,62,0,File_41
F41_37,2019,Feb,Uttar Pradesh,Agra,NFHS,165162,213,549,1117,237,149,34,File_41
F41_38,2017,Apr,Bihar,Muzaffarpur,UNICEF India,71436,249,590,2490,219,181,53,File_41
F41_39,2017,Apr,Uttar Pradesh,Lucknow,NHM,201538,282,284,2074,161,79,67,File_41
F41_40,2019,Feb,Tamil Nadu,Madurai,NHM,196665,264,275,2327,66,20,34,File_41
F41_41,2017,Jan,Uttar Pradesh,Agra,WHO India,283876,73,1395,273,30,199,99,File_41
F41_42,2017,May,Tamil Nadu,Coimbatore,CARE India,261437,251,1408,1256,64,141,11,File_41
F41_43,2019,Feb,Uttar Pradesh,Varanasi,NHM,258888,105,1319,742,71,111,87,File_41
F41_44,2017,Feb,Gujarat,Surat,Smile Foundation,171593,128,962,903,22,32,83,File_41
F41_45,2017,May,West Bengal,Howrah,NHM,248526,132,154,2120,95,99,24,File_41
F41_46,2019,May,Karnataka,Hubli,NFHS,243079,57,1308,1432,239,122,112,File_41
F41_47,2019,May,Gujarat,Surat,NFHS,171478,31,1059,1746,176,140,128,File_41
F41_48,2019,Jan,Maharashtra,Pune,UNICEF India,176445,42,1169,285,169,188,143,File_41
F41_49,2019,Jan,Gujarat,Ahmedabad,CARE India,64205,49,311,1701,93,163,82,File_41
F41_50,2019,Mar,Tamil Nadu,Coimbatore,WHO India,158777,288,518,603,253,1,36,File_41
F41_51,2018,Jan,Gujarat,Ahmedabad,NHM,186007,227,1141,2295,77,168,94,File_41
F41_52,2019,May,Gujarat,Surat,NFHS,197801,277,451,2081,170,159,61,File_41
F41_53,2019,Feb,Gujarat,Surat,NFHS,228870,231,1228,1345,233,4,109,File_41
F41_54,2017,Apr,West Bengal,Howrah,Smile Foundation,61303,85,1381,1640,114,116,25,File_41
F41_55,2018,Mar,Gujarat,Vadodara,HMIS,266728,93,1325,2299,252,147,96,File_41
F41_56,2019,Feb,Gujarat,Surat,CARE India,90445,248,1232,581,280,21,50,File_41
F41_57,2018,Mar,Gujarat,Vadodara,HMIS,95818,75,1393,1275,31,1,35,File_41
F41_58,2018,May,Bihar,Muzaffarpur,CARE India,94837,154,1473,2131,78,146,77,File_41
F41_59,2017,Apr,Tamil Nadu,Coimbatore,NFHS,73696,264,776,2337,145,32,128,File_41
F41_60,2017,Apr,Gujarat,Ahmedabad,NHM,193347,219,388,993,203,1,23,File_41
F41_61,2018,Jan,Maharashtra,Nagpur,HMIS,179772,191,162,2007,70,20,148,File_41
F41_62,2018,May,Bihar,Muzaffarpur,CARE India,165926,50,1485,943,77,189,146,File_41
F41_63,2019,Mar,Tamil Nadu,Madurai,UNICEF India,81616,268,210,260,121,19,79,File_41
F41_64,2018,Apr,West Bengal,Siliguri,Smile Foundation,87860,180,474,2336,161,69,55,File_41
F41_65,2017,Apr,Karnataka,Hubli,UNICEF India,124623,162,542,675,259,42,124,File_41
F41_66,2018,Mar,Gujarat,Ahmedabad,NFHS,248496,248,602,1772,200,125,29,File_41
F41_67,2017,Apr,Uttar Pradesh,Varanasi,HMIS,241425,204,880,596,209,88,130,File_41
F41_68,2018,Jan,West Bengal,Siliguri,NFHS,284760,125,964,586,131,63,146,File_41
F41_69,2019,Mar,Maharashtra,Pune,NHM,247466,172,330,529,211,62,96,File_41
F41_70,2018,Feb,West Bengal,Kolkata,HMIS,172110,161,1136,1022,17,125,145,File_41
F41_71,2019,Apr,Karnataka,Mysuru,NFHS,242918,100,989,919,105,166,117,File_41
F41_72,2018,Apr,Bihar,Patna,Smile Foundation,260539,139,199,2212,131,156,16,File_41
F41_73,2018,Apr,Tamil Nadu,Madurai,CARE India,169009,61,713,1247,110,125,119,File_41
F41_74,2017,Jan,Bihar,Gaya,WHO India,88921,123,1257,513,252,189,58,File_41
F41_75,2017,May,Bihar,Patna,WHO India,134934,73,701,1099,147,56,62,File_41
F41_76,2017,May,Uttar Pradesh,Agra,NHM,250562,37,272,1141,273,163,98,File_41
F41_77,2017,Apr,Gujarat,Vadodara,CARE India,232889,119,871,2349,279,139,109,File_41
F41_78,2017,Feb,West Bengal,Siliguri,Smile Foundation,256235,184,689,2194,3,89,82,File_41
F41_79,2019,Jan,Bihar,Muzaffarpur,HMIS,216058,180,1287,1907,186,89,87,File_41
F41_80,2018,Feb,Maharashtra,Mumbai,UNICEF India,143667,216,471,1090,78,146,19,File_41
F41_81,2018,Jan,Uttar Pradesh,Lucknow,UNICEF India,297853,285,178,1533,243,143,2,File_41
F41_82,2019,May,Bihar,Patna,UNICEF India,284034,239,147,1592,91,160,91,File_41
F41_83,2019,Mar,West Bengal,Kolkata,Smile Foundation,66917,67,698,2033,211,22,29,File_41
F41_84,2019,May,Gujarat,Surat,NHM,177369,89,1156,1834,157,113,135,File_41
F41_85,2017,Apr,Gujarat,Surat,Smile Foundation,169292,178,705,1602,64,40,117,File_41
F41_86,2017,May,Uttar Pradesh,Varanasi,NFHS,249676,84,361,1485,166,166,62,File_41
F41_87,2017,Feb,Karnataka,Mysuru,NFHS,164941,94,874,634,260,9,110,File_41
F41_88,2018,Mar,Maharashtra,Pune,Smile Foundation,155445,75,245,790,207,197,39,File_41
F41_89,2019,May,Uttar Pradesh,Agra,Smile Foundation,100694,112,1160,1124,21,14,41,File_41
F41_90,2018,Jan,Tamil Nadu,Madurai,NHM,115839,41,461,732,289,85,141,File_41
F41_91,2018,Mar,Gujarat,Ahmedabad,WHO India,261355,50,783,1712,179,38,96,File_41
F41_92,2019,Mar,Tamil Nadu,Chennai,WHO India,251666,155,1367,2378,205,84,96,File_41
F41_93,2019,May,Bihar,Muzaffarpur,NFHS,226614,211,537,1496,61,114,141,File_41
F41_94,2018,May,Tamil Nadu,Chennai,NHM,285380,122,342,288,37,132,148,File_41
F41_95,2017,Mar,Bihar,Patna,HMIS,63317,176,246,1358,250,91,85,File_41
F41_96,2017,May,Maharashtra,Mumbai,CARE India,275720,151,789,785,64,89,24,File_41
F41_97,2018,Mar,Gujarat,Surat,WHO India,229959,192,606,1543,147,197,47,File_41
F41_98,2019,Apr,West Bengal,Howrah,UNICEF India,199906,207,631,1600,231,148,141,File_41
F41_99,2018,Apr,Karnataka,Bengaluru,NHM,154732,271,1230,2082,30,51,13,File_41
F41_100,2017,Apr,Karnataka,Hubli,Smile Foundation,186880,180,609,2340,121,24,69,File_41
F41_101,2018,Apr,Maharashtra,Mumbai,UNICEF India,240279,114,852,2186,211,71,120,File_41
F41_102,2019,Mar,Bihar,Patna,Smile Foundation,147191,149,1227,1579,294,137,83,File_41
F41_103,2017,Apr,Karnataka,Hubli,HMIS,106392,72,1419,1514,110,15,61,File_41
F41_104,2019,Jan,West Bengal,Kolkata,HMIS,78493,204,461,1393,35,148,101,File_41
F41_105,2019,Jan,Uttar Pradesh,Varanasi,UNICEF India,116353,67,358,1911,102,28,64,File_41
F41_106,2019,May,Uttar Pradesh,Lucknow,CARE India,86846,239,1045,1977,134,188,72,File_41
F41_107,2019,Feb,Gujarat,Ahmedabad,Smile Foundation,99737,104,292,1240,279,66,70,File_41
F41_108,2017,Mar,Uttar Pradesh,Varanasi,HMIS,178861,236,1375,1948,6,8,80,File_41
F41_109,2019,Mar,Maharashtra,Mumbai,CARE India,167039,206,1485,1665,100,80,78,File_41
F41_110,2019,Jan,Gujarat,Ahmedabad,UNICEF India,170384,158,300,1623,120,36,74,File_41
F41_111,2017,Apr,West Bengal,Kolkata,HMIS,144722,153,1357,2016,176,25,39,File_41
F41_112,2017,Feb,Karnataka,Hubli,NFHS,185617,154,515,500,215,140,47,File_41
F41_113,2018,Feb,Uttar Pradesh,Agra,CARE India,228507,144,327,1640,123,40,137,File_41
F41_114,2018,Mar,West Bengal,Howrah,HMIS,177062,282,1022,2326,8,33,48,File_41
F41_115,2018,Jan,Uttar Pradesh,Varanasi,UNICEF India,182073,265,1481,1645,265,59,140,File_41
F41_116,2019,Mar,Karnataka,Bengaluru,UNICEF India,146646,107,950,2413,266,167,74,File_41
F41_117,2018,May,Gujarat,Surat,Smile Foundation,148710,163,1289,2094,215,186,147,File_41
F41_118,2017,Mar,West Bengal,Kolkata,CARE India,105381,152,615,1911,72,157,60,File_41
F41_119,2017,Apr,Uttar Pradesh,Lucknow,HMIS,178452,299,1032,1209,205,83,141,File_41
F41_120,2018,May,Uttar Pradesh,Varanasi,NHM,198250,205,460,919,151,185,79,File_41
F41_121,2019,Feb,Gujarat,Vadodara,NHM,97589,97,327,794,298,113,99,File_41
F41_122,2017,Apr,Maharashtra,Pune,NFHS,209999,195,774,584,234,156,19,File_41
F41_123,2019,Feb,Bihar,Muzaffarpur,NHM,104193,53,355,1298,82,116,59,File_41
F41_124,2017,Jan,West Bengal,Siliguri,WHO India,190247,166,1324,1387,185,188,145,File_41
F41_125,2018,Mar,West Bengal,Howrah,NHM,54063,259,1156,374,219,123,144,File_41
F41_126,2018,Jan,Tamil Nadu,Chennai,NFHS,70022,262,301,2256,106,6,124,File_41
F41_127,2017,May,Tamil Nadu,Chennai,UNICEF India,298127,178,536,2223,23,27,37,File_41
F41_128,2018,Jan,Tamil Nadu,Chennai,WHO India,157526,100,576,1805,174,26,12,File_41
F41_129,2019,May,Maharashtra,Pune,CARE India,229524,236,1112,984,253,161,86,File_41
F41_130,2017,May,Tamil Nadu,Madurai,Smile Foundation,281647,296,201,655,119,143,133,File_41
F41_131,2018,Apr,Uttar Pradesh,Lucknow,WHO India,68789,125,489,2495,193,4,21,File_41
F41_132,2018,Feb,Bihar,Muzaffarpur,Smile Foundation,281598,103,575,1036,48,198,59,File_41
F41_133,2017,Feb,Gujarat,Ahmedabad,WHO India,252487,107,937,2420,178,64,148,File_41
F41_134,2019,Jan,Karnataka,Mysuru,CARE India,219472,135,1308,2061,139,2,82,File_41
F41_135,2019,Jan,Gujarat,Surat,Smile Foundation,117302,201,741,1663,71,194,144,File_41
F41_136,2017,Apr,Karnataka,Mysuru,CARE India,214596,117,248,1352,78,93,46,File_41
F41_137,2017,Jan,Maharashtra,Nagpur,NFHS,276817,195,1460,330,113,7,28,File_41
F41_138,2017,Apr,Gujarat,Vadodara,CARE India,232124,64,176,1199,168,143,28,File_41
F41_139,2018,Jan,West Bengal,Siliguri,Smile Foundation,276711,267,148,1621,79,62,106,File_41
F41_140,2019,May,Maharashtra,Nagpur,NFHS,286034,131,341,726,52,165,3,File_41
F41_141,2018,Apr,Tamil Nadu,Chennai,CARE India,89441,145,246,2276,100,148,27,File_41
F41_142,2017,Mar,Karnataka,Hubli,UNICEF India,160866,228,684,976,126,150,38,File_41
F41_143,2019,Apr,Bihar,Gaya,Smile Foundation,125340,122,283,919,273,134,96,File_41
F41_144,2017,Mar,Karnataka,Mysuru,NHM,265696,238,1085,919,287,26,144,File_41
F41_145,2017,May,Tamil Nadu,Madurai,NFHS,189255,52,1204,1559,214,121,85,File_41
F41_146,2018,Apr,Maharashtra,Nagpur,WHO India,252162,267,339,2452,201,43,105,File_41
F41_147,2018,Feb,Gujarat,Surat,UNICEF India,74390,140,1205,867,296,186,140,File_41
F41_148,2017,Mar,Maharashtra,Mumbai,CARE India,207754,299,1304,2160,243,17,28,File_41
F41_149,2018,Feb,Bihar,Patna,UNICEF India,55132,111,1414,1291,41,145,27,File_41
F42_0,2022,Mar,West Bengal,Kolkata,Smile Foundation,107500,240,600,1989,144,96,109,File_42
F42_1,2021,Jan,Bihar,Patna,HMIS,88966,120,745,582,196,28,11,File_42
F42_2,2023,May,Uttar Pradesh,Agra,NFHS,256831,139,401,1715,15,68,117,File_42
F42_3,2023,May,Karnataka,Mysuru,Smile Foundation,90195,259,761,800,248,155,135,File_42
F42_4,2023,Mar,Tamil Nadu,Madurai,NFHS,290409,233,564,2473,142,63,125,File_42
F42_5,2023,May,Karnataka,Mysuru,NFHS,212125,247,1056,2097,7,44,95,File_42
F42_6,2023,Jan,Uttar Pradesh,Agra,NHM,219386,278,339,1063,133,150,11,File_42
F42_7,2021,May,West Bengal,Kolkata,Smile Foundation,68759,265,1170,1905,61,174,58,File_42
F42_8,2022,Apr,Karnataka,Hubli,UNICEF India,251486,187,228,1329,76,156,15,File_42
F42_9,2023,Mar,Karnataka,Bengaluru,NHM,160762,116,276,486,115,67,41,File_42
F42_10,2022,Jan,Tamil Nadu,Madurai,Smile Foundation,283382,42,711,431,165,115,15,File_42
F42_11,2023,Jan,Bihar,Muzaffarpur,HMIS,107467,219,523,1793,122,139,51,File_42
F42_12,2021,Mar,Gujarat,Ahmedabad,NHM,168459,273,240,1611,184,122,90,File_42
F42_13,2023,Feb,Maharashtra,Nagpur,CARE India,287833,253,216,2002,127,56,108,File_42
F42_14,2021,Apr,Tamil Nadu,Chennai,NFHS,124499,70,1015,1934,62,160,2,File_42
F42_15,2022,Feb,West Bengal,Kolkata,CARE India,154256,221,1119,1288,274,174,64,File_42
F42_16,2023,May,Gujarat,Surat,UNICEF India,208640,72,455,2132,284,79,148,File_42
F42_17,2023,Jan,Gujarat,Surat,UNICEF India,211998,78,1459,324,133,124,2,File_42
F42_18,2021,May,Tamil Nadu,Chennai,NHM,137422,100,199,1472,256,99,66,File_42
F42_19,2022,Feb,West Bengal,Kolkata,WHO India,245930,127,976,361,34,147,109,File_42
F42_20,2023,Jan,Tamil Nadu,Chennai,WHO India,219427,37,207,1423,132,24,22,File_42
F42_21,2022,Jan,Maharashtra,Nagpur,WHO India,65127,102,537,1724,160,147,129,File_42
F42_22,2022,Apr,West Bengal,Kolkata,WHO India,243791,178,1276,2024,85,24,122,File_42
F42_23,2023,Apr,Maharashtra,Mumbai,NFHS,101847,243,979,755,164,136,5,File_42
F42_24,2021,Apr,Maharashtra,Mumbai,NFHS,74449,143,732,1921,45,140,23,File_42
F42_25,2022,Apr,Gujarat,Surat,CARE India,62630,108,1017,1127,237,134,44,File_42
F42_26,2022,Apr,Karnataka,Mysuru,WHO India,130495,111,389,2047,260,122,103,File_42
F42_27,2023,Mar,Tamil Nadu,Coimbatore,NFHS,107785,104,1112,2171,168,124,106,File_42
F42_28,2023,Mar,Bihar,Gaya,NHM,248492,211,196,1377,165,20,62,File_42
F42_29,2021,Jan,Karnataka,Bengaluru,Smile Foundation,67102,35,1380,852,97,123,149,File_42
F42_30,2021,Feb,Karnataka,Hubli,CARE India,272785,36,1088,296,36,110,32,File_42
F42_31,2023,Jan,West Bengal,Howrah,Smile Foundation,73804,263,1424,1665,162,45,108,File_42
F42_32,2021,Jan,Karnataka,Mysuru,NHM,140259,37,626,2448,120,26,61,File_42
F42_33,2021,Mar,Gujarat,Ahmedabad,WHO India,235105,211,342,1176,102,193,68,File_42
F42_34,2023,Apr,Tamil Nadu,Chennai,NHM,137589,87,1269,2286,132,70,111,File_42
F42_35,2021,Mar,West Bengal,Kolkata,CARE India,166456,46,897,702,155,13,45,File_42
F42_36,2021,Feb,Karnataka,Bengaluru,WHO India,295659,60,897,1488,122,163,19,File_42
